Date,Time24Hour,Meeting,Horse,Jockey,Trainer,ValueOdds,RaceType,Handicap,RaceClass,Going,Gender,StallNumber,StallPercentage,DaysSinceLastRun,NumberOfResults,GoingRegression,DistanceRegression,Age,Weight_Pounds,TotalWins,CourseWins,WeightDelta,RawRating,JockeyRating,TrainerRating,TrainerForm,ConnectionsRating,FormTrend,FormLastRun,Class,WinningForm,Speed,ClassPosition,WinClassProbability,WinClassProbability_Normalised,ValueOdds_Probability,ForecastSP,ChaseJumpingAbility,RatingsPosition,ElapsedDays,TJCWins,TJCPL,TJCSR,TJCROI,TJCTypePL,TJCTypeSR,TJCTypeROI,Runners,TCWins,TCPL,TCSR,TCROI,JCWins,JCPL,JCSR,JCROI,TJWins,TJPL,TJSR,TJROI,TRF20RunsWins,TRF20RunsPL,TRF20RunsSR,TRF20RunsROI,TRF20RunsDays,TRF02WeeksPL,TRF02WeeksSR,TRF02WeeksROI,TRF04WeeksPL,TRF04WeeksSR,TRF04WeeksROI,RawRanking,RAdjRanking,JockeyRanking,TrainerRanking,TrFormRanking,ConnRanking,FrmRanking,LstRanking,ClsRanking,WinFRanking,SpdRanking,HCPRanking,TrainerCalendarPL,TrainerCalendarSR,TrainerCalendarROI,Trainer5YearSR,Trainer5YearROI,ClassDiffRuns,ClassDiffAverage,ClassDiffDifference,ClassDiffWinsAverage,ClassDiffWinsDifference,WeightDiffAverage,WeightDiffDifference,WeightDiffWinsAverage,WeightDiffWinsDifference,ClassWeightDiffAverage,ClassWeightDiffDifference,ClassWeightDiffWinsAverage,ClassWeightDiffWinsDifference,UKHR_TrainerID,UKHR_JockeyID,UKHR_CourseID,LastTimeDistanceChange,LastTimeTrainerChange,LastTimeJockeyChange,ClassDiffRuns1Year,ClassDiffWinsRuns1Year,ClassDiffWinsDifference1Year,WeightDiffWinsDifference1Year,ClassWeightDiffDifference1Year,ClassWeightDiffWinsDifference1Year,Race5RunsAgo,Race4RunsAgo,Race3RunsAgo,Race2RunsAgo,Race1RunAgo,Sire_All_Run,Sire_All_SR,Sire_All_ROI,Sire_All_AE,Dam_All_Run,Dam_All_SR,Dam_All_ROI,Dam_All_AE,Sire_RaceType_SR,Sire_RaceType_ROI,Sire_RaceType_AE,Dam_RaceType_SR,Dam_RaceType_ROI,Dam_RaceType_AE,Sire_Going_SR,Sire_Going_ROI,Sire_Going_AE,Dam_Going_SR,Dam_Going_ROI,Dam_Going_AE,Sire_Distance_SR,Sire_Distance_ROI,Sire_Distance_AE,Dam_Distance_PL,Dam_Distance_SR,Dam_Distance_ROI,Dam_Distance_AE,Sire_GoingDistance_PL,Sire_GoingDistance_SR,Sire_GoingDistance_ROI,Sire_GoingDistance_AE,Dam_GoingDistance_Run,Dam_Going_Distance_SR,Dam_GoingDistance_ROI,Dam_GoingDistance_AE,Sire_DistanceRange_ROI,Sire_DistanceRange_AE,Dam_DistanceRange_PL,Dam_DistanceRange_SR,Dam_DistanceRange_ROI,Dam_DistanceRange_AE,Sire_RaceClass_ROI,Sire_RaceClass_AE,Dam_RaceClass_ROI,Dam_RaceClass_AE,Sire_Age_Run,Sire_Age_SR,Sire_Age_ROI,Sire_Age_AE,Dam_Age_Run,Dam_Age_SR,Dam_Age_ROI,Dam_Age_AE,Sire_AdjacentGoing_ROI,Sire_AdjacentGoing_AE,Dam_AdjacentGoing_ROI,Dam_AdjacentGoing_AE,UKHR_SireID,UKHR_DamID,KouldsScore_Distance_Sire,KouldsScore_Distance_Dam,KouldsScore_GoingBand_Sire,KouldsScore_GoingBand_Dam,KouldsScore_Total,Trainer7DaysPL,Trainer7DaysSR,Trainer7DaysROI,LengthsWonLostLastRun,LengthsWonLost2RunsAgo,LengthsWonLost3RunsAgo,LengthsWonLost4RunsAgo,LengthsWonLost5RunsAgo,RacesSincePreviousTrainerWin,DaysSincePreviousTrainerWin,TrainerLast10RunsSR,TrainerLast10RunsROI,TrainerLast40RunsSR,TrainerLast40RunsROI,DifferentialRankingClass5Years,DifferentialRankingWeight5Years,DifferentialRankingClassWeight5Years,DifferentialRankingClass5YearsWins,DifferentialRankingWeight5YearsWins,DifferentialRankingClassWeight5YearsWins,DifferentialRankingClass1Year,DifferentialRankingWeight1Year,DifferentialRankingClassWeight1Year,DifferentialRankingClass1YearWins,DifferentialRankingWeight1YearWins,DifferentialRankingClassWeight1YearWins,SpeedRatingRank,LastClassDropRank,RatingAdvantage,PlacePositions,Raw Advantage,RAdj Advantage,JockeyAdvantage,TrainerAdvantage,TrFormAdvantage,ConnAdvantage,FrmAdvantage,LstAdvantage,ClsAdvantage,WinFAdvantage,SpdAdvantage,HCPAdvantage,FCPAdvantage,SpeedAdvantage,JumpAdvantage,BetterClassWin,BetterClassWinDaysAgo,BetterClassWinRacesAgo,BetterClassWeightWin,BetterClassWeightWinDaysAgo,BetterClassWinTypeDaysAgo,BetterClassWinTypeRacesAgo,BHAclassToday,BHAclassLast,PositionLastTime,Position2RunsAgo,Position3RunsAgo,Position4RunsAgo,Position5RunsAgo,DistanceLastTime,GoingLastTime,Going2RunsAgo,Going3RunsAgo,Going4RunsAgo,Going5RunsAgo,DistanceRuns,DistanceWins,GoingRuns,GoingWins,WRITE_IN_RESULT_HERE,WRITE_BETFAIR_SP_HERE,WRITE_BETFAIR_PLACED,WRITE_BETFAIR_PLACE_SP_HERE
10/4/2022,15:22,Tramore,Good World,R A Doyle ,Eoin Griffin ,  10/1,Hurdle,Handicap,96.17854309,YIELD,g,,,34,13,0,0,7,156,2,0,2,102,97.33,100.53,86,-1.4,-3.8,-15.01,-3.11,-11.75,5.79,5,7,10,0.092944779, 11/2,0,5,19092,0,-4,0,0,0,0,0,11,0,-14,0,0,4,-14.49999652,10.25641026,-37.17947825,4,-37.74999638,6.666666667,-62.91666063,0,-20,0,0,93,-5,0,0,-8,0,0,3,3,9,4,8,999,999,999,999,999,4,5,15.3,60,305,4.8,-61.1,13,89.6077,-6.5709,80.6,-15.5785,160.9231,4.9231,165,9,250.5308,-1.6478,245.6,-6.5785,1144,11805,8,4.5,0,2.1,8,2,-15.5785,9,-1.966,-6.5785,87.40000153,102.0999985,101.5999985,85.90000153,90.09999847,1691,11.35422827,-16.69938455,0.932465421,16,12.5,-31.25000196,1.445714834,10.43902439,-9.075873868,0.975676625,12.5,-31.25000196,1.445714834,4.347826087,-12.50000064,0.569166617,0,0,0,14.28571429,-16.48809746,1.084209334,3.999999687,33.33333333,133.3333229,2.714828812,-2,0,0,0,0,0,0,0,-4.562350209,0.958384503,1.999999687,20,39.99999374,2.220006372,-5.569557938,0.948056013,0,0,314,14.33121019,14.40286442,1.072989648,2,0,0,0,-11.97826229,0.974005812,-41.66666927,1.150156438,202247,347399,0,1,0,0,4,-1,0,0,10.05,43.35,17.7,9,24.1,38,204,0,0,2.5,-85,8,6,6,11,1,9,7,7,7,11,1,2,4,7,-3.540130615,3,-5,-1.463317871,-12.14339447,-10.82047272,-59.52237844,-9.965553641,-6.050824165,-20.47695923,-13.99085999,-20.78003311,-1.820831299,-11.79135516,-14.74388689,-12.21764935,0,-13.17854309,247,6,-6.178543091,247,247,6,,,10,9,9,4,9,16,yield,soft,yield,heavy,good,3,1,2,0, , , , 
10/4/2022,15:22,Tramore,Prince Zaltar,Miss Rachel Blackmore ,P J Rothwell ,  10/1,Hurdle,Handicap,96.17854309,YIELD,g,,,38,5,-1,0,5,149,0,0,-5,80.59999847,109.47,88.95,145,-1.12,2.25,5.47,-6.82,0,1.01,7,0,2,0.08996737, 13/2,0,6,19092,0,0,0,0,0,0,0,11,1,-49.00000048,1.612903226,-79.03225885,25,-3.224978993,16.12903226,-2.080631608,1,5.000000933,25,125.0000233,2,25,10,125,22,1,10,10,70,12,269,11,11,1,10,1,999,1,1,999,999,7,9,-31,2.3,-70.5,3.8,-40.6,5,86.48,-9.6985,0,0,158.6,9.6,0,0,245.08,-0.0985,0,0,1483,10853,8,4.5,0,-15.7,5,0,0,0,-0.0985,0,66.5,75,48.29999924,75.80000305,80.30000305,46,4.347826087,43.47825525,0.65042066,5,0,0,0,0,0,0,0,0,0,16.66666667,149.999987,4.530879078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36362925,1.186835769,0,0,5,0,0,0,5,0,0,0,-44.44444734,0.852925497,0,0,361158,407087,0,0,0,0,4,6,20,120,15.5,42.5,141,32.75,46,1,2,10,10,7.5,140,10,3,5,3,3,1,10,3,6,3,3,1,11,11,-8.551345825,3,-26.40000153,-15.79377747,3.03276825,-22.40413666,25.23299456,-9.685684562,0.248406887,3.611473083,-17.70227051,-9.034069061,-6.592865229,-18.90784972,-23.64233695,-24.29411697,0,0,0,0,0,0,0,0,,,3,6,PU,9,11,16,heavy,yield,yield,soft,soft,0,0,2,0, , , , 
10/4/2022,15:22,Tramore,Craic Eile,SHANE FITZGERALD ,David Kenneth Budds ,  11/1,Hurdle,Handicap,96.17854309,YIELD,g,,,-149,23,0,-1,5,163,2,2,9,101.3000031,101.88,97.59,89,-0.6,2,-3.15,10.88,9.03,-17.42,1,12,16,0.081835493, 7/1,0,7,19092,2,13.50000166,100,675.0000828,6.000000687,100,600.0000687,11,3,10.49999959,21.42857143,74.99999706,2,2.500001655,15.38461538,19.23078196,3,8.000002491,23.07692308,61.5384807,1,6,5,30,115,-4,0,0,-5,0,0,4,10,7,6,5,999,2,999,1,1,999,2,0,20,0,4.6,-56.3,10,99.7,3.5215,98.7,2.5215,152.1,-10.9,147.5,-15.5,251.8,-7.3785,246.2,-12.9785,6643,17038,8,-3.5,0,1.8,7,2,2.5215,-15.5,-8.7357,-12.9785,-85.80000305,100.6999969,-89.80000305,89.5,-68.69999695,152,5.263157895,-57.56579052,0.699336804,43,9.302325581,-51.45348948,0.859380141,7.407407407,-42.59259387,1.135400062,20,21.66666382,1.572179182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,-34.23077041,0.894458857,-46.8750002,1.240369156,23,0,0,0,2,0,0,0,-70.53571509,0.693781689,-44.69697099,0.919735043,103918,313119,0,0,0,0,1,-2,0,0,45.7,17.5,-2.5,7.75,-1.75,11,50,0,0,5,-23.75,2,11,11,2,11,11,3,11,11,2,11,4,2,4,-10.59822083,3,-5.699996948,-9.137435913,-7.589179993,-13.76347351,-55.8719039,-9.159942925,-0.248406887,-8.61390686,1.998977661,4.708309174,-25.02948713,-7.002177835,-8.755509555,-10.7529427,0,6.921456909,241,6,-12.07854309,241,241,3,,,14,8,5,5,12,10.5,stand,sft-hvy,yield,soft,yield,0,0,3,0, , , , 
10/4/2022,15:22,Tramore,Bust Or Bray Dee,Mr D N Russell ,G Elliott ,  12/1,Hurdle,Handicap,96.17854309,YIELD,g,,,71,5,0,0,6,161,0,0,7,100.5999985,106.44,111.35,75,8.56,-3.1,-12.66,-5.82,0,7.61,5,3,5,0.075703464, 7/1,0,8,19092,6,-10.24999495,15,-25.62498738,6.500001445,28.57142857,92.8571635,11,25,-15.29848853,14.28571429,-8.741993445,12,3.625010036,20,6.041683394,258,-135.9551318,19.53065859,-10.29183435,2,-13.6,10,-68,7,-33.6,7,-78,-57.1,6,-45,5,9,2,1,9,1,999,999,999,999,1,7,-75.7,11,-41.8,15.3,-24.9,4,86.725,-9.4535,0,0,165.25,4.25,0,0,251.975,-5.2035,0,0,7514,227,8,-3,0,0,4,0,0,0,-5.2035,0,-95.80000305,102,95.59999847,70.69999695,88.80000305,4175,11.20958084,-30.79873379,0.783575306,5,0,0,0,8.721804511,-44.44691941,0.667618645,0,0,0,9.090909091,-37.87878923,0.690803302,0,0,0,5,-81.56250023,0.352952116,0,0,0,0,-1,0,0,0,0,0,0,0,-52.30594507,0.576624185,-4,0,0,0,-40.01779913,0.647154504,0,0,361,10.8033241,-23.55011498,0.88279777,2,0,0,0,-32.48097041,0.751549244,0,0,117907,353532,0,0,0,0,0,-19.6,8,-75,43.5,41.25,8.75,6,,1,2,20,-35.7,7.5,-76.425,9,7,8,3,3,1,9,6,9,3,3,1,8,5,-10.84822083,3,-6.400001526,-7.836700439,-3.03276825,9.63482666,-70.42880058,5.770721674,-5.345286608,-18.12516785,-16.6986618,-9.034069061,1.302841187,-16.12704024,-20.16521841,-15.07352941,0,0,0,0,0,0,0,0,,,12,5,5,2,7,23.5,gd-yld,yield,good,gd-yld,gd-yld,0,0,1,0, , , , 
10/4/2022,15:22,Tramore,Kells Priory,Richard Condon ,LOUISE G LYONS ,  12/1,Hurdle,Handicap,96.17854309,YIELD,g,,,17,11,1,0,5,151,1,0,-3,91.90000153,97.85,0,0,-2.48,1.3,1.86,4.12,4.33,-9.42,4,7,11,0.075392269, 11/2,0,9,19092,0,-1,0,0,-1,0,0,11,0,-2,0,0,0,0,0,0,2,26.50000184,20,265.0000184,3,25.5,15,128,98,-2,0,0,-5,0,0,9,7,8,999,999,999,3,2,4,2,999,4,-2,0,0,14.5,75.4,8,91.1,-5.0785,99.8,3.6215,150,-1,139,-12,241.1,-6.0785,238.8,-8.3785,18058,14239,8,-3.5,0,-0.1,8,1,3.6215,-12,-6.0785,-8.3785,88.19999695,70.59999847,93,86.69999695,90.5,284,9.85915493,2.783043223,1.021454457,11,9.090909091,209.0909079,1.052369356,8.620689655,-6.463308653,0.981105731,12.5,324.9999984,1.240178881,5.405405405,-47.29729932,0.861338643,0,0,0,18.18181818,290.9090891,2.747422449,31.99999987,50,1599.999994,22.55445557,-1,0,0,0,0,0,0,0,28.99159421,1.026341834,27.99999987,16.66666667,466.6666646,1.643053593,46.35416469,1.358460271,1033.333329,3.578947272,151,11.9205298,27.65155153,1.114248968,3,33.33333333,1033.333329,2.16101686,8.768211994,1.122161519,277.7777764,1.368104223,347781,393065,2,2,1,2,21,-1,0,0,10.75,6.75,-1.25,60,20.5,7,36,20,15,17.5,129.375,6,8,10,1,10,10,6,8,10,1,10,3,7,1,-11.09822083,3,-15.09999847,-6.526000977,-11.62486267,-111.3499374,-145.3223825,-11.04773736,-0.952030897,-3.611473083,-6.757606506,-4.708309174,-17.02802324,-11.54022887,-14.42987844,-12.74313893,0,3.621456909,73,3,-8.378543091,73,73,3,,,7,3,1,PU,6,24,good,heavy,soft,soft,good,2,1,2,0, , , , 
10/4/2022,15:22,Tramore,Bite That,J B Foley ,Patrick Joseph Flynn ,  14/1,Hurdle,Handicap,96.17854309,YIELD,g,,,35,7,0.42,0,6,153,0,0,-1,92.90000153,103.18,92.56,87,-2.46,-1.47,-3.75,-1.19,0,5.63,3,4,6,0.069506139, 15/2,0,10,19092,1,4.500000758,50,225.0000379,5.500000758,100,550.0000758,11,2,-20.50000057,5.263157895,-53.94736992,3,-5.999997345,16.66666667,-33.33331858,1,-3.499999242,10,-34.99999242,1,-16.8,5,-84,73,-6,0,0,-8,0,0,8,8,6,9,7,999,999,999,999,999,5,6,12,9.1,54.5,6.8,-45.3,6,91.6167,-4.5619,0,0,160,7,0,0,251.6167,2.4381,0,0,238,14444,8,4.5,0,-1.3,6,0,0,0,2.4381,0,97.09999847,92.90000153,67.90000153,86.59999847,89.80000305,13362,11.71231852,-28.25325326,0.862826884,54,31.48148148,-8.619967511,1.051139305,11.14334696,-30.44052596,0.875680175,30,28.92045135,1.775671938,8.085808581,-47.82021179,0.742387455,0,0,0,13.26352531,-29.83708813,0.876667096,-4.090909194,16.66666667,-68.18181991,0.854462442,-10,0,0,0,0,0,0,0,-26.5890243,0.85452561,1.98158121,34.7826087,4.307785239,1.165388233,-30.84768664,0.843279273,0,0,3231,12.62766945,-26.4072352,0.882534897,9,44.44444444,61.48989282,1.844243788,-26.95057336,0.866433383,-4.142413139,1.073545103,14385,253353,0,0,0,0,3,-4,0,0,9,146,95,10,4,14,46,0,0,5,-71.875,5,4,2,3,3,1,5,4,2,3,3,1,9,9,-11.34822083,3,-14.09999847,-7.514892578,-6.289413452,-18.79351807,-58.20237398,-11.02508569,-3.722134352,-9.214660645,-12.06842804,-9.034069061,-1.97303009,-15.37413001,-19.22378093,-15.63235249,0,0,0,0,0,0,0,0,,,5,PU,PU,3,2,16,heavy,soft,heavy,gd-yld,gd-yld,1,0,0,0, , , , 
10/4/2022,15:22,Tramore,Holditinyourhead,Philip Donovan ,E Sheehy ,  20/1,Hurdle,Handicap,96.17854309,YIELD,g,,,22,4,0,0,5,142,0,0,-12,83.69999695,96.97,93.78,89,-4.96,0.22,0.74,-3.22,0,0,8,0,1,0.047893714, 33/1,0,11,19092,0,0,0,0,0,0,0,11,0,-27,0,0,0,0,0,0,1,-17.99999915,3.571428571,-64.28571125,1,-15,5,-75,69,-5,0,0,-9,0,0,10,6,10,8,6,999,5,3,999,999,999,999,-5,0,0,3.9,-22.3,3,97.7333,1.5548,0,0,159,17,0,0,256.7333,18.5548,0,0,241,12705,8,5,0,6,3,0,0,0,18.5548,0,0,-98,78,75.69999695,86.30000305,71,4.225352113,25.35211468,0.527779848,6,0,0,0,5.714285714,105.71429,1.083359323,0,0,0,22.22222222,700.0000165,4.94443984,0,0,0,50,149.9999963,1.610169476,0,0,0,0,3.999999925,100,399.9999925,4.999999925,0,0,0,0,300.0000083,1.83641242,-2,0,0,0,235.0000078,1.30009321,0,0,23,4.347826087,-78.26086989,0.756652332,3,0,0,0,53.19149252,0.59625226,0,0,262485,406186,1,0,2,0,14,-1,0,0,29.75,100.1,102.25,,,20,69,0,0,5,80,3,1,1,3,3,1,2,1,1,3,3,1,10,6,-11.59822083,3,-23.30000305,-5.765258789,-12.50228119,-17.5707016,-55.96305132,-13.52011156,-2.026418969,-4.728942871,-14.09642792,-9.034069061,-7.606303692,-19.52981502,-24.42004103,-17.80392142,0,0,0,0,0,0,0,0,,,6,9,10,8,2,15.5,good,heavy,heavy,soft,,0,0,0,0, , , , 
10/4/2022,15:30,Stratford,Eva`s Diva,Mr Richard Patrick ,R Brotherton ,   3/1,Hurdle,Handicap,101.156189,GOOD,m,,,252,22,0,-1,8,149,0,0,-5,98.90000153,107.51,81.96,96,-9.82,3.17,3.64,-0.43,0,13.43,4,8,19,0.243019149, 11/2,0,1,19092,0,-1,0,0,0,0,0,6,1,-6.000000313,7.692307692,-46.15384856,8,-0.624994214,14.28571429,-1.116061097,2,9.50000146,25,118.7500182,0,-20,0,0,319,0,0,0,0,0,0,3,1,4,6,4,999,1,1,999,999,1,3,2,20,40,4.8,-29.5,16,104.3375,3.1813,0,0,153.0625,4.0625,0,0,257.4,7.2438,0,0,90,13504,50,-2,19.8,0.2,2,0,0,0,7.7938,0,97.59999847,92.5,94.80000305,103.0999985,100.5999985,5138,10.89918256,-32.59591625,0.821578766,59,11.86440678,-34.83992655,0.702343809,10.1728073,-38.2995263,0.82052573,8,-54.22222297,0.417350845,11.38059701,-31.43744243,0.813303551,4.545454545,-93.43434361,0.235421091,10.9375,-44.81224197,0.852299583,-1.000000328,8.333333333,-8.333336065,0.57352548,-88.79166803,10.66666667,-59.19444536,0.846978321,2,0,0,0,-34.01516025,0.83024853,-17.05555648,11.62790698,-39.66408484,0.628848023,-26.31660087,0.812736622,-8.51852113,1.150356037,450,12.44444444,4.653076963,0.92699697,0,0,0,0,-29.71452423,0.839346112,-95.34050192,0.157785476,28310,312581,0,0,0,0,2,0,0,0,16.5,2.75,1.75,12.45,8.15,27,394,0,0,2.5,-91.25,5,2,2,3,1,1,6,2,2,3,1,1,2,5,3.667304993,2,-14.79999542,0.398002625,-9.139320374,-37.58937073,-45.45513988,-23.36434174,2.172080517,5.812446594,-7.649230957,-10.46157455,7.473846436,-2.432721853,-4.882794619,-7.252942553,0,0,0,0,0,0,0,0,4,5,5,UR,3,2,4,18.5,good,good,good,gd-fm,good,5,0,14,0, , , , 
10/4/2022,15:30,Stratford,Midnight Callisto,Mr Rex Dingle ,A J Honeyball ,   7/2,Hurdle,Handicap,101.156189,GOOD,m,,,37,13,0,1,7,162,1,0,8,106,108.28,108.09,96,3.63,1,-11.09,5.91,-2.04,5.96,3,11,24,0.215424627, 9/4,0,2,19092,0,-1,0,0,0,0,0,6,0,-4,0,0,0,0,0,0,52,13.04398718,21.2244898,5.324076399,4,-2.5,20,-13,37,0,17,0,-2.5,15,-19,2,4,2,2,5,2,2,999,3,999,2,1,15,14.8,55.6,19.7,-10.5,10,104.98,3.8238,101.9,0.7438,155.4,-6.6,157,-5,260.38,-2.7762,258.9,-4.2562,7938,14561,50,0,0,-3.3,6,1,0.7438,-5,-3.4895,-4.2562,102.6999969,108,107,107,93.5,7885,13.950539,-8.096081688,0.996272467,33,18.18181818,-25.3787891,0.738458213,12.66732771,-19.56509402,0.953009309,12.5,-57.81250072,0.484590546,14.4,-6.604096022,1.011707302,12.5,12.49999916,0.686258815,13.07300509,-8.16651979,0.98729502,4.374999915,28.57142857,62.49999879,1.094170865,-88.27500248,9.333333333,-39.23333444,0.74943623,2,50,349.9999966,3.413793031,-15.11242963,0.968733554,-5.125000321,18.51851852,-18.98148267,0.778844823,-12.25743819,0.981411011,36.60714115,1.171462579,1275,14.50980392,-14.61176633,0.926925104,6,33.33333333,-6.250002313,0.93223494,-6.989618945,1.012857301,-18.75000061,0.630668258,4220,339477,0,2,0,0,7,1,20,20,50.75,-26,6.25,1,4.45,3,2,10,-40,17.5,-8.5,4,5,4,2,5,5,5,4,5,2,5,1,3,1,-3.667304993,2,-7.699996948,-5.881217957,-8.369171143,-11.46059418,-45.96880078,-9.914879084,-2.172080517,-14.73048401,-1.309318542,-12.50410843,-7.473846436,0.809901953,1.625579596,-9.920588849,0,0.743811035,67,2,-2.256188965,900,67,2,4,3,5,1,3,2,4,16.5,soft,gd-sft,soft,good,good,6,1,2,0, , , , 
10/4/2022,15:30,Stratford,Crystal Gazing,Mr N De Boinville ,N J Henderson ,   9/2,Hurdle,Handicap,101.156189,GOOD,m,,,18,16,0,-1,7,166,2,0,12,113.6999969,116.65,119.55,108,13.54,0.05,-2.18,5.45,10.46,-5.82,2,10,23,0.188434482, 5/2,0,3,19092,6,0.666672337,26.08695652,2.898575377,-0.666665688,20,-13.33331376,6,12,2.57333266,33.33333333,7.148146277,10,0.916675795,23.80952381,2.182561416,338,-168.6308278,25,-12.47269437,3,-9,15,-45,7,-17.8,18,-46,-8.7,23,-10,1,3,1,1,3,1,3,999,4,1,999,2,-36.9,17.9,-20.6,23.7,-13.3,12,108.2167,7.0605,107.95,6.7938,152.5,-13.5,151.5,-14.5,260.7167,-6.4395,259.45,-7.7062,65,9863,50,-4.5,0,0,7,2,6.7938,-14.5,-5.8848,-7.7062,108.6999969,96,112.0999985,106.0999985,109.4000015,3220,11.58385093,-19.40753266,0.944436931,98,11.2244898,-7.576533047,0.791976612,12.73516643,-20.63139224,0.988069482,12.85714286,3.857140643,0.979866086,12.08687441,-13.43089453,0.948531087,12.28070175,-16.53508985,0.791561867,10,17.23966876,0.922045514,1.999999937,6.666666667,13.33333291,0.479199771,119.7249999,15.18987342,151.5506327,1.353346513,8,0,0,0,-17.46679048,0.951858529,-13.42500154,11.25,-16.78125192,0.771137515,-14.99806747,0.927412013,0,0,501,13.17365269,-15.90355963,0.989041385,14,7.142857143,-60.71428689,0.469253463,-17.20170686,0.933889693,-17.50000217,0.854346764,176782,304058,2,1,0,0,7,-9,15,-45,20.25,8.75,-1,71,49.5,8,2,10,-80,20,-36.25,2,6,6,1,6,6,3,6,6,1,6,2,1,3,-6.07611084,2,7.699996948,-2.187530518,8.369171143,11.46059418,-33.37446451,9.914879084,-3.12497057,-5.812446594,-1.771499634,10.46157455,-19.2539978,-0.809901953,-1.625579596,7.252942553,0,5.043811035,192,3,-3.456188965,254,192,3,4,4,5,4,1,RO,4,21,good,good,good,good,good,1,0,14,3, , , , 
10/4/2022,15:30,Stratford,Taylors Three Rock,Mr G Sheehan ,A W Carroll ,   6/1,Hurdle,Handicap,101.156189,GOOD,m,,,-15,7,0,0,6,153,0,0,-1,88.40000153,108.04,95.33,120,-2.88,0,-8.9,4.49,0,-4.32,4,8,19,0.140427321, 9/2,0,4,19092,0,0,0,0,0,0,0,6,3,-20.75000019,9.090909091,-62.87878845,9,-24.88054703,16.98113208,-46.94442836,0,0,0,0,3,13,15,65,11,11,14,50,-12,7,-27,6,6,3,5,2,999,999,999,5,999,999,4,12.8,12.8,14.8,9.4,-28.6,3,103.6667,2.5105,0,0,147.6667,-5.3333,0,0,251.3333,-2.8229,0,0,391,10791,50,0,0,-2.6,3,0,0,0,-2.8229,0,-75.5,-85.69999695,91,77.80000305,-104.5999985,2009,10.15430562,-21.77965771,0.884071785,80,15,-0.708335091,1.022762594,6.451612903,-22.9838733,0.627764199,9.090909091,-54.54545522,1.314407391,8.333333333,-30.14087444,0.781221245,15.38461538,-19.23077284,1.043209733,11.11111111,40.74073572,1.665585548,-1,0,0,0,-5.000000313,8.333333333,-41.66666927,0.828171479,0,0,0,0,-33.58895899,0.615087384,-8.000000075,7.692307692,-61.53846211,0.95944894,-12.12180551,0.942609822,38.39999765,1.238537566,128,7.03125,-63.28125116,0.612195724,15,6.666666667,-76.66666771,0.47334641,-29.93726376,0.861972919,-22.50000272,0.989258242,9344,212050,1,0,0,0,2,14,22,156,54,34.5,1.25,,,3,3,20,130,7.5,-17.5,6,4,5,3,1,1,4,5,4,3,1,1,6,4,-11.24894714,2,-25.29999542,-14.4662323,-8.608261108,-24.22612,-21.6154933,-16.41719079,-3.172080517,-12.54014587,-2.737052917,-10.46157455,-17.75356293,-2.548253536,-5.114682019,-23.09411629,0,0,0,0,0,0,0,0,4,5,9,DSQ,6,2,12,9.5,stand,gd-sft,good,good,std-slow,1,0,3,0, , , , 
10/4/2022,15:30,Stratford,Blue Collar Glory,Mr F Gregory ,Oliver Greenall ,   8/1,Hurdle,Handicap,101.156189,GOOD,f,,,143,7,0,0,5,153,0,0,-1,92.69999695,107.3,102.94,142,0.56,0,-12.23,6.6,0,-10.54,5,2,8,0.111452706, 7/1,0,5,19092,0,0,0,0,0,0,0,6,6,12.08333303,16.21621622,32.65765685,3,-6.249997231,11.11111111,-23.14813789,3,2.000002631,10,6.666675437,4,-0.4,20,-2,18,5.6,29,40,-16.4,13,-41,4,5,5,3,1,3,999,999,2,999,999,5,-24.9,10.2,-50.9,9.2,-35,4,106.7,5.5438,0,0,152.25,-0.75,0,0,258.95,4.7938,0,0,12739,14202,50,0,0,-5.9,4,0,0,0,4.7938,0,-110.4000015,93.30000305,101.8000031,91.30000305,84.69999695,2850,12.21052632,-26.48227726,0.838934365,54,11.11111111,-60.43447338,0.548769294,11.24476987,-27.0793836,0.815108054,9.090909091,-74.43181837,0.451957262,13.69863014,-41.20534611,0.855224657,21.05263158,-58.60323959,0.928392469,11.87739464,-37.87840963,0.799082935,-6,0,0,0,-41.70833393,9.230769231,-64.16666758,0.529891829,2,0,0,0,-29.2422307,0.864991014,-21.25961551,10.71428571,-75.92719826,0.453778143,-33.3821784,0.81140717,-46.0000004,0.320505953,1079,13.34569045,-18.30503301,0.881448043,13,23.07692308,-39.42307737,0.57961163,-40.0854687,0.820517536,-28.78205208,0.965958841,310954,280913,0,0,0,0,0,8,50,200,36.75,22.5,16.1,59.75,,1,5,40,96.2,12.5,-40.95,3,3,3,3,1,1,2,3,3,3,1,1,4,6,-11.49894714,2,-21,-10.15737915,-9.347267151,-16.6135025,21.6154933,-12.98038512,-3.172080517,-15.86312103,-0.618507385,-10.46157455,-23.97146606,-8.287069201,-16.63324386,-17.23235478,0,11.54381104,302,5,0.543811035,302,0,0,4,5,7,4,3,6,1,16.5,good,gd-fm,gd-fm,good,good,5,0,4,1, , , , 
